UNP,UnionPacificCorporation,TheUnionPacificCorporationUnionPacificisapubliclytradedrailroadholdingcompany.ItwasincorporatedinUtahin1969andisheadquarteredinOmahaNebraska.ItistheparentcompanyofthecurrentDelaware-registeredformoftheUnionPacificRailroad.,NYSE,ENERGYTRANSPORTATION,RAILROADSLINE-HAULOPERATING,119731905000,609695000
UNTY,UnityBancorpInc,UnityBancorpInc.istheholdingcompanyofUnityBankprovidingcommercialandretailbankingproductsandservicestoindividualssmallandmedium-sizedbusinessesandprofessionalcommunities.ThecompanyisheadquarteredinClintonNewJersey.,NASDAQ,FINANCE,STATECOMMERCIALBANKS,228557000,10068600
UNVR,UnivarInc,UnivarSolutionsInc.distributesbasicandspecialtychemicalsandrelatedservicesworldwide.ThecompanyisheadquarteredinDownersGroveIllinois.,NYSE,TRADESERVICES,WHOLESALE-CHEMICALSALLIEDPRODUCTS,5609412000,157745000
UPWK,UpworkInc,UpworkInc.operatesanonlinetalentmarketplacethatenablescompaniestofindandworkwithvariousindependentprofessionalsandagenciesintheUnitedStatesIndiathePhilippinesandinternationally.ThecompanyisheadquarteredinSantaClaraCalifornia.,NASDAQ,TECHNOLOGY,SERVICES-COMPUTERPROCESSINGDATAPREPARATION,1113115000,133467000
UPXI,UpexiInc.,GroveInc.isengagedinthedevelopmentproductionmarketingandsaleofrawmaterialsprivatelabelproductsandend-consumerproductscontainingtheindustrialhempplantextractcannabidiol.ThecompanyisheadquarteredinHendersonNevada.,NASDAQ,LIFESCIENCES,MEDICINALCHEMICALSBOTANICALPRODUCTS,56275000,18094700
URBN,UrbanOutfittersInc,UrbanOutfittersInc.isengagedintheretailandwholesaleofgeneralconsumerproducts.ThecompanyisheadquarteredinPhiladelphiaPennsylvania.,NASDAQ,TRADESERVICES,RETAIL-FAMILYCLOTHINGSTORES,2468356000,92586000
URGN,UroGenPharmaLtd,None,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,273705000,23453700
URI,UnitedRentalsInc,UnitedRentalsInc.NYSEURIistheworldslargestequipmentrentalcompanywithabout13percentoftheNorthAmericanmarketshareasof2019.,NYSE,TRADESERVICES,SERVICES-EQUIPMENTRENTALLEASINGNEC,23795427000,68731000
UROY,UraniumRoyaltyCorp,UraniumRoyaltyCorp.ThecompanyisheadquarteredinVancouverCanada.,NASDAQ,FINANCE,COMMODITYCONTRACTSBROKERSDEALERS,203852000,99662000
USAC,USACompressionPartnersLP,USACompressionPartnersLPprovidescompressionservicesunderfixed-termcontractstooilcompaniesandindependentproducersprocessorscollectorsandtransportersofnaturalgasandcrudeoil.ThecompanyisheadquarteredinAustinTexas.,NYSE,ENERGYTRANSPORTATION,NATURALGASTRANSMISSION,1940588000,98258000
USAP,UniversalStainlessAlloy,UniversalStainlessAlloyProductsInc.manufacturesandmarketsfinishedandsemi-finishedspecialtysteelproductsintheUnitedStatesandinternationally.ThecompanyisheadquarteredinBridgevillePennsylvania.,NASDAQ,MANUFACTURING,STEELWORKSBLASTFURNACESROLLINGMILLSCOKEOVENS,104198000,9060700
USAU,USGoldCorp,USGoldCorp.ThecompanyisheadquarteredinElkoNevada.,NASDAQ,TECHNOLOGY,COMPUTERSTORAGEDEVICES,38012100,9294100
USB,U.S.Bancorp,U.S.BancorpisanAmericanbankholdingcompanybasedinMinneapolisMinnesotaandincorporatedinDelaware.Thecompanyprovidesbankinginvestmentmortgagetrustandpaymentservicesproductstoindividualsbusinessesgovernmentalentitiesandotherfinancialinstitutions.,NYSE,FINANCE,NATIONALCOMMERCIALBANKS,47382561000,1532920000
USCB,USCenturyBank,None,NASDAQ,FINANCE,STATECOMMERCIALBANKS,198186000,19622400
USCT,TKBCriticalTechnologies1,None,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,118448000,11116700
USDP,USDPartnersLP,USDPartnersLPacquiresdevelopsandoperatesmidstreaminfrastructureassetsandlogisticssolutionsforcrudeoilbiofuelsandotherenergy-relatedproductsintheUnitedStatesandCanada.ThecompanyisheadquarteredinHoustonTexas.,NYSE,ENERGYTRANSPORTATION,RAILROADSWITCHINGTERMINALESTABLISHMENTS,50300000,33758600
USEA,UnitedMaritimeCorporation,UnitedMaritimeCorporationashippingcompanyprovidesshippingservicesworldwide.,NASDAQ,ENERGYTRANSPORTATION,WATERTRANSPORTATION,26747600,8886200
USEG,USEnergyCorp,USEnergyCorp.ThecompanyisheadquarteredinHoustonTexas.,NASDAQ,ENERGYTRANSPORTATION,CRUDEPETROLEUMNATURALGAS,38367900,26552200
USFD,USFoodsHoldingCorp,USFoodsHoldingCorp.ThecompanyisheadquarteredinRosemontIllinois.,NYSE,TRADESERVICES,WHOLESALE-GROCERIESRELATEDPRODUCTS,9306080000,232652000
USGO,U.S.GoldMiningInc.Commonstock,U.S.GoldMiningInc.anexplorationstagecompanyengagesintheexplorationanddevelopmentofmineralpropertiesintheUnitedStates.ThecompanyisheadquarteredinAnchorageAlaska.,NASDAQ,TECHNOLOGY,GENERAL,None,0
USIO,UsioInc,UsioInc.providesintegratedelectronicpaymentprocessingservicestomerchantsandbusinessesintheUnitedStates.ThecompanyisheadquarteredinSanAntonioTexas.,NASDAQ,FINANCE,FUNCTIONSRELATEDTODEPOSITORYBANKINGNEC,55461000,26536600
USLM,UnitedStatesLimeMineralsInc,UnitedStatesLimeMineralsInc.manufacturesandsupplieslimeandlimestoneproductsintheUnitedStates.ThecompanyisheadquarteredinDallasTexas.,NASDAQ,ENERGYTRANSPORTATION,MININGQUARRYINGOFNONMETALLICMINERALSNOFUELS,1055611000,5690300
USM,UnitedStatesCellularCorporation,UnitedStatesCellularCorporationprovideswirelesstelecommunicationsservicesintheUnitedStates.ThecompanyisheadquarteredinChicagoIllinois.,NYSE,TECHNOLOGY,RADIOTELEPHONECOMMUNICATIONS,1321609000,51713000
USNA,USANAHealthSciencesInc,USANAHealthSciencesInc.developsmanufacturesandsellsscience-basednutritionalandpersonalcareproducts.ThecompanyisheadquarteredinSaltLakeCityUtah.,NYSE,LIFESCIENCES,MEDICINALCHEMICALSBOTANICALPRODUCTS,1209804000,19298200
USPH,USPhysicalrapyInc,USPhysicalTherapyInc.operatesoutpatientphysicaltherapyclinicsthatprovidepreoperativeandpostoperativecareandtreatmentfororthopedic-relateddisorderssports-relatedinjuriespreventivecareinjuredworkerrehabilitationandneurology-relatedinjuries.ThecompanyisheadquarteredinHoustonTexas.,NYSE,LIFESCIENCES,SERVICES-HEALTHSERVICES,1428787000,13062600
USX,USXpressEnterprisesInc,USXpressEnterprisesInc.isanasset-basedtruckfreightcarrierservingprimarilytheUnitedStates.ThecompanyisheadquarteredinChattanoogaTennessee.,NYSE,ENERGYTRANSPORTATION,TRUCKINGNOLOCAL,318609000,39462700
UTAA,UTAAcquisitionCorp,UTAAcquisitionCorporationisfocusedoneffectingamergerstockexchangeassetacquisitionstockpurchasereorganizationorsimilarbusinesscombinationwithoneormorecompanies.ThecompanyisheadquarteredinNewYorkNewYork.,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,303025000,23000000
UTHR,UnitedTherapeuticsCorporation,UnitedTherapeuticsCorporationabiotechnologycompanyisdedicatedtothedevelopmentandcommercializationofproductstoaddresstheunmetmedicalneedsofpatientswithchronicandlife-threateningdiseasesintheUnitedStatesandinternationally.ThecompanyisheadquarteredinSilverSpringMaryland.,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,10129475000,46854500
UTI,UniversalTechnicalInstituteInc,UniversalTechnicalInstituteInc.offerspostsecondaryeducationforstudentsseekingcareersasprofessionalautomotivedieselcollisionrepairmotorcycleandmarinetechniciansintheUnitedStates.ThecompanyisheadquarteredinPhoenixArizona.,NYSE,TRADESERVICES,SERVICES-EDUCATIONALSERVICES,223136000,34066500
UTL,UNITILCorporation,UnitilCorporationautilityholdingcompanyisengagedinthedistributionofelectricityandnaturalgas.ThecompanyisheadquarteredinHamptonNewHampshire.,NYSE,ENERGYTRANSPORTATION,ELECTRICOTHERSERVICESCOMBINED,890426000,16082600
UTMD,UtahMedicalProductsInc,UtahMedicalProductsInc.developsmanufacturesanddistributesmedicaldevicesforthehealthcareindustry.ThecompanyisheadquarteredinMidvaleUtah.,NASDAQ,LIFESCIENCES,SURGICALMEDICALINSTRUMENTSAPPARATUS,336903000,3628100
UTME,UtimeLtd,UnitedTimeTechnologyCo.Ltd.designsmanufacturesandsellsmobilephonesaccessoriesandrelatedconsumerelectronics.ThecompanyisheadquarteredinShenzhenChina.,NASDAQ,MANUFACTURING,ELECTRONICOTHERELECTRICALEQUIPMENTNOCOMPUTEREQUIP,8267800,8267800
UTRS,MinervaSurgicalInc,MinervaSurgicalInc.acommercial-stagemedicaltechnologycompanyfocusesondevelopingmanufacturingandmarketingminimallyinvasivesolutionstomeettheuterinehealthcareneedsofwomen.ThecompanyisheadquarteredinSantaClaraCalifornia.,NASDAQ,LIFESCIENCES,SURGICALMEDICALINSTRUMENTSAPPARATUS,32167600,176842000
UTSI,UTStarcomHoldingsCorp,UTStarcomHoldingsCorp.ThecompanyisheadquarteredinHangzhouthePeoplesRepublicofChina.,NASDAQ,MANUFACTURING,COMMUNICATIONSEQUIPMENTNEC,37022900,9325700
UTZ,UtzBrandsInc,UtzBrandsInc.isasnackfoodcompany.ThecompanyisheadquarteredinHanoverPennsylvania.,NYSE,REALESTATECONSTRUCTION,BLANKCHECKS,1353362000,81088000
UVE,UniversalInsuranceHoldingsInc,UniversalInsuranceHoldingsInc.isanintegratedinsuranceholdingcompanyintheUnitedStates.ThecompanyisheadquarteredinFortLauderdaleFlorida.,NYSE,FINANCE,FIREMARINECASUALTYINSURANCE,465428000,30440000
UVSP,UnivestCorporationPennsylvania,UnivestFinancialCorporationisthebankingholdingcompanyforUnivestBankandTrustCo.offeringbankingproductsandservicesprimarilyinPennsylvania.ThecompanyisheadquarteredinSoudertonPennsylvania.,NASDAQ,FINANCE,STATECOMMERCIALBANKS,562984000,29429400
UVV,UniversalCorporation,UniversalCorporationprocessesandsuppliesleaftobaccoandplantingredientsworldwide.ThecompanyisheadquarteredinRichmondVirginia.,NYSE,TRADESERVICES,WHOLESALE-FARMPRODUCTRAWMATERIALS,1311258000,24555400
UWMC,UWMHoldingsCorp,UWMHoldingsCorporationisengagedintheresidentialmortgageloanbusinessintheUnitedStates.ThecompanyisheadquarteredinPontiacMichigan.,NYSE,FINANCE,MORTGAGEBANKERSLOANCORRESPONDENTS,15176477000,93102000
UXIN,UxinLtd,UxinLimitedaninvestmentholdingcompanyoperatesausedcare-commerceplatforminChina.ThecompanyisheadquarteredinBeijingChina.,NASDAQ,TRADESERVICES,SERVICES-BUSINESSSERVICESNEC,68782000,45854600
UZD,UZD,None,NYSE,TECHNOLOGY,RADIOTELEPHONECOMMUNICATIONS,2739566000,0
UZE,UnitedStatesCellularPreferred5.500due2070,None,NYSE,TECHNOLOGY,RADIOTELEPHONECOMMUNICATIONS,2739566000,0
UZF,UZF,None,NYSE,TECHNOLOGY,RADIOTELEPHONECOMMUNICATIONS,2739566000,0
V,VisaInc.ClassA,VisaInc.isanAmericanmultinationalfinancialservicescorporationheadquarteredinFosterCityCaliforniaUnitedStates.ItfacilitateselectronicfundstransfersthroughouttheworldmostcommonlythroughVisa-brandedcreditcardsdebitcardsandprepaidcards.Visaisoneoftheworldsmostvaluablecompanies.,NYSE,TRADESERVICES,SERVICES-BUSINESSSERVICESNEC,470360359000,1618220000
VABK,VirginiaNationalBanksharesCorp,VirginiaNationalBanksharesCorporationistheholdingcompanyofVirginiaNationalBankprovidingarangeofcommercialbankingservices.ThecompanyisheadquarteredinCharlottesvilleVirginia.,NASDAQ,FINANCE,NATIONALCOMMERCIALBANKS,152878000,5338600
VAC,MarriotVacationsWorldwide,MarriottVacationsWorldwideCorporationavacationcompanydevelopsmarketssellsandmanagesvacationownershipandrelatedproducts.ThecompanyisheadquarteredinOrlandoFlorida.,NYSE,REALESTATECONSTRUCTION,REALESTATEAGENTSMANAGERSFOROTHERS,4629455000,36808900
VACC,VaccitechPLCADR,Vaccitechplcaclinical-stagebiopharmaceuticalcompanyisdedicatedtothediscoveryanddevelopmentofnewT-cellvaccinesandimmunotherapiesforthetreatmentandpreventionofinfectiousdiseasesandcancers.ThecompanyisheadquarteredinOxfordUnitedKingdom.,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,95924000,38369800
VAL,ValarisLtd,ValarisLimitedprovidesoffshorecontractdrillingservicesinvariouswaterdepthsfortheoilandgasindustryglobally.ThecompanyisheadquarteredinHamiltonBermuda.,NYSE,ENERGYTRANSPORTATION,DRILLINGOILGASWELLS,4601090000,75181000
VALE,ValeSAADR,ValeSAproducesandsellsironoreandironorepelletsforuseasrawmaterialinsteelmakinginBrazilandinternationally.ThecompanyisheadquarteredinRiodeJaneiroBrazil.,NYSE,ENERGYTRANSPORTATION,METALMINING,60004798000,4429430000
VALN,ValnevaSEADR,ValnevaSEacompanyspecializedinvaccinesfocusedonthedevelopmentandcommercializationofprophylacticvaccinesforinfectiousdiseaseswithunmetneeds.ThecompanyisheadquarteredinSaint-HerblainFrance.,NASDAQ,LIFESCIENCES,BIOLOGICALPRODUCTSNODISGNOSTICSUBSTANCES,825880000,69111000
VALU,ValueLineInc,ValueLineInc.producesandsellsinvestmentperiodicalsandrelatedpublicationsprimarilyintheUnitedStates.ThecompanyisheadquarteredinNewYorkNewYork.,NASDAQ,FINANCE,INVESTMENTADVICE,437019000,9438900
VANI,VivaniMedicalInc.,None,NASDAQ,LIFESCIENCES,ELECTROMEDICALELECTROTHERAPEUTICAPPARATUS,69334000,50794000
VAPO,VapothermInc,VapothermInc.amedicaltechnologycompanyisfocusedonthedevelopmentandcommercializationofproprietaryhigh-speedtherapyproductsthatareusedtotreatpatientsofvariousageswithrespiratorydistressintheUnitedStatesandinternationally.ThecompanyisheadquarteredinExeterNewHampshire.,NYSE,LIFESCIENCES,SURGICALMEDICALINSTRUMENTSAPPARATUS,27732100,46220100
VAQC,VectorAcquisitionIICorp,VectorAcquisitionCorporationIIfocusesoneffectingamergerstockexchangeassetacquisitionstockpurchasereorganizationorsimilarbusinesscombinationwithoneormorecompaniesorentities.ThecompanyisheadquarteredinSanFranciscoCalifornia.,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,164844000,16256800
VATE,InnovateCorp,INNOVARCorp.ThecompanyisheadquarteredinNewYorkNewYork.,NYSE,TECHNOLOGY,TELEPHONECOMMUNICATIONSNORADIOTELEPHONE,113041000,79049000
VAXX,VaxxinityInc,None,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,250549000,112666000
VBFC,VillageBankandTrustFinancial,VillageBankandTrustFinancialCorp.ThecompanyisheadquarteredinMidlothianVirginia.,NASDAQ,FINANCE,STATECOMMERCIALBANKS,66861000,1485800
VBIV,VBIVaccinesInc,VBIVaccinesInc.abiopharmaceuticalcompanydevelopsandsellsvaccinesforthetreatmentofinfectiousdiseasesandimmuno-oncology.ThecompanyisheadquarteredinCambridgeMassachusetts.,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,27934700,8608500
VBLT,VascularBiogenicsLtd,VascularBiogenicsLtd.aclinicalbiopharmaceuticalcompanyfocusesonthediscoverydevelopmentandcommercializationofcancertreatmentsandimmuneinflammatoryindications.ThecompanyisheadquarteredinModiinIsrael.,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,15439500,69750000
VBNK,VersaBank,None,NASDAQ,FINANCE,COMMERCIALBANKSNEC,176483000,26103500
VBOC,ViscogliosiBrothersAcquisition,ViscogliosiBrothersAcquisitionCorp.ThecompanyisheadquarteredinNewYorkNewYork.,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,112448000,10781200
VBTX,VeritexHoldingsInc,VeritexHoldingsInc.isthebankingholdingcompanyforVeritexCommunityBankofferingavarietyofcommercialbankingproductsandservicestosmallandmedium-sizedbusinessesandprofessionals.ThecompanyisheadquarteredinDallasTexas.,NASDAQ,FINANCE,STATECOMMERCIALBANKS,976464000,54248000
VC,VisteonCorp,VisteonCorporationdesignsmanufacturesandmanufacturesconnectedcarsolutionsandautomotiveelectronicsforvehiclemanufacturersaroundtheworld.ThecompanyisheadquarteredinVanBurenMichigan.,NASDAQ,MANUFACTURING,MOTORVEHICLEPARTSACCESSORIES,3859784000,28349500
VCEL,VericelCorpOrd,VericelCorporationacommercial-stagebiopharmaceuticalcompanyresearchesdevelopsmanufacturesanddistributescelltherapiesforthesportsmedicineandsevereburncaremarketsintheUnitedStates.ThecompanyisheadquarteredinCambridgeMassachusetts.,NASDAQ,LIFESCIENCES,BIOLOGICALPRODUCTSNODISGNOSTICSUBSTANCES,1690932000,47564900
VCIG,VCIGlobalLimitedOrdinaryShare,None,NASDAQ,TECHNOLOGY,GENERAL,100487000,36808400
VCNX,VaccinexInc,VaccinexInc.aclinical-stagebiotechnologycompanyisdedicatedtothediscoveryanddevelopmentoftargetedbiotherapeuticstotreatseriousdiseasesandconditionswithunmetmedicalneeds.ThecompanyisheadquarteredinRochesterNewYork.,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,25294300,49880900
VCSA,VacasaInc,None,NASDAQ,TRADESERVICES,SERVICES-TODWELLINGSOTHERBUILDINGS,324164000,238744000
VCTR,VictoryCapitalHoldingsInc,VictoryCapitalHoldingsInc.isaglobalassetmanagementcompany.ThecompanyisheadquarteredinSanAntonioTexas.,NASDAQ,FINANCE,INVESTMENTADVICE,2048825000,66890000
VCXA,10XCapitalVentureAcquisitionIICorp,10XCapitalVentureAcquisitionCorp.ThecompanyisheadquarteredinNewYorkNewYork.,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,96773000,3774600
VCXB,10XCapitalVentureAcquisitionA,10XCapitalVentureAcquisitionCorp.ThecompanyisheadquarteredinNewYorkNewYork.,NYSE,REALESTATECONSTRUCTION,BLANKCHECKS,158024000,5209200
VCYT,VeracyteInc,VeracyteInc.isagenomicdiagnosticscompanyintheUnitedStatesandinternationally.ThecompanyisheadquarteredinSouthSanFranciscoCalifornia.,NASDAQ,LIFESCIENCES,SERVICES-MEDICALLABORATORIES,1882847000,72417000
VECO,VeecoInstrumentsInc,VeecoInstrumentsInc.developsmanufacturessellsandsupportssemiconductorandthinfilmprocessequipmentprimarilytomanufactureelectronicdevicesglobally.ThecompanyisheadquarteredinPlainviewNewYork.,NASDAQ,TECHNOLOGY,SPECIALINDUSTRYMACHINERYNEC,1175499000,51693000
VECT,VectivBioHoldingAG,VectivBioHoldingAGaclinical-stagebiopharmaceuticalcompanyfocusesonthediscoverydevelopmentandcommercializationoftreatmentsforrareconditions.ThecompanyisheadquarteredinBaselSwitzerland.,NASDAQ,LIFESCIENCES,BIOLOGICALPRODUCTSNODISGNOSTICSUBSTANCES,1111965000,67392000
VEDU,VisionaryEducationTechnologyHoldingsGroupInc,VisionaryEducationTechnologyHoldingsGroupInc.offersprivateonlineandin-personeducationalprogramsandservicestoCanadianandinternationalstudentsresidinginCanadaandinternationally.,NASDAQ,TRADESERVICES,SERVICES-EDUCATIONALSERVICES,22372500,39250000
VEEE,TwinVeePowercatsCo,None,NASDAQ,MANUFACTURING,SHIPBOATBUILDINGREPAIRING,15612800,9520000
VEEV,VeevaSystemsIncClassA,VeevaSystemsInc.providescloud-basedsoftwareforthelifesciencesindustryinNorthAmericaEuropeAsiaPacifictheMiddleEastAfricaandLatinAmerica.ThecompanyisheadquarteredinPleasantonCalifornia.,NYSE,TECHNOLOGY,SERVICES-PREPACKAGEDSOFTWARE,26266354000,145692000
VEL,VelocityFinancialLlc,VelocityFinancialInc.isarealestatefinancecompanyintheUnitedStates.ThecompanyisheadquarteredinWestlakeVillageCalifornia.,NYSE,FINANCE,FINANCESERVICES,293096000,32602400
VEON,VEONLtd,VEONLtd.providesfixedlineandmobiletelecommunicationsservices.ThecompanyisheadquarteredinAmsterdamtheNetherlands.,NASDAQ,TECHNOLOGY,RADIOTELEPHONECOMMUNICATIONS,1384674000,69965000
VERA,VeraTherapeuticsInc,VeraTherapeuticsInc.aclinical-stagebiotechnologycompanyfocusesondevelopingandcommercializingtreatmentsforpatientswithseriousimmunediseasesintheUnitedStates.ThecompanyisheadquarteredinSouthSanFranciscoCalifornia.,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,356744000,44261100
VERB,VERBTECHNOLOGYCOMPANYINC,VerbTechnologyCompanyInc.developsasoftware-as-a-serviceapplicationplatformintheUnitedStatesJapanandinternationally.ThecompanyisheadquarteredinAmericanForkUtah.,NASDAQ,TRADESERVICES,SERVICES-PERSONALSERVICES,6451600,3840200
VERI,VeritoneInc,VeritoneInc.providesartificialintelligenceAIcomputingsolutionsintheUnitedStatesandtheUnitedKingdom.ThecompanyisheadquarteredinDenverColorado.,NASDAQ,TECHNOLOGY,SERVICES-COMPUTERPROCESSINGDATAPREPARATION,138093000,36824800
VERO,VenusConceptInc,VenusConceptInc.amedicaltechnologycompanydevelopsmarketsandoffersminimallyinvasiveandnon-invasivemedicalaestheticandhairrestorationtechnologiesglobally.ThecompanyisheadquarteredinTorontoCanada.,NASDAQ,LIFESCIENCES,SURGICALMEDICALINSTRUMENTSAPPARATUS,13673200,5341100
VERU,VeruInc,VeruInc.anoncologybiopharmaceuticalcompanyfocusesonthedevelopmentofdrugsforthetreatmentofcancers.ThecompanyisheadquarteredinMiamiFlorida.,NASDAQ,MANUFACTURING,FABRICATEDRUBBERPRODUCTSNEC,96376000,89237000
VERV,VerveTherapeuticsInc,None,NASDAQ,LIFESCIENCES,PHARMACEUTICALPREPARATIONS,1034859000,61930000
VERX,Vertex,VertexInc.providestaxtechnologysolutionsforcorporationsintheretailcommunicationsleasingandmanufacturingindustriesintheUnitedStatesandinternationally.ThecompanyisheadquarteredinKingofPrussiaPennsylvania.,NASDAQ,TECHNOLOGY,SERVICES-PREPACKAGEDSOFTWARE,3330949000,53861000
VERY,VericityInc,VericityInc.offerslifeinsuranceprotectionproductsforthemiddleAmericanmarket.ThecompanyisheadquarteredinChicagoIllinois.,NASDAQ,FINANCE,LIFEINSURANCE,100723000,14875000
VET,VermilionEnergyInc.,VermilionEnergyInc.isengagedintheacquisitionexplorationdevelopmentandproductionofoilandnaturalgasinNorthAmericaEuropeandAustralia.ThecompanyisheadquarteredinCalgaryCanada.,NYSE,ENERGYTRANSPORTATION,CRUDEPETROLEUMNATURALGAS,2003876000,165200000
VEV,VicinityMotorCorp,None,NASDAQ,MANUFACTURING,MOTORVEHICLESPASSENGERCARBODIES,37591100,44033400
VFC,VFCorporation,VFCorporationisanAmericanworldwideapparelandfootwearcompanyfoundedin1899andheadquarteredinDenverColorado.Thecompanysmorethan30brandsareorganizedintothreecategoriesOutdoorActiveandWork.,NYSE,MANUFACTURING,MENSBOYSFURNISHGSWORKCLOTHGALLIEDGARMENTS,7372823000,388657000
VFF,VillageFarmsInternationalInc,VillageFarmsInternationalInc.producesmarketsanddistributesgreenhouse-growntomatoesbellpeppersandcucumbersinNorthAmerica.ThecompanyisheadquarteredinDeltaCanada.,NASDAQ,LIFESCIENCES,AGRICULTURALPRODUCTION-CROPS,80497000,110239000
VGAS,VerdeCleanFuelsInc.,VerdeCleanFuelsInc.focusesonsupplinggasolineandotherfuelsderivedfromrenewablefeedstocksornaturalgas.ThecompanyisheadquarteredinHillsboroughNewJersey.,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,None,5000000
VGR,VectorGroupLtd,VectorGroupLtd.manufacturesandsellscigarettesintheUnitedStates.ThecompanyisheadquarteredinMiamiFlorida.,NYSE,MANUFACTURING,CIGARETTES,1865485000,155977000
VHC,VirnetXHoldingCorp,VirnetXHoldingCorporationthroughitssubsidiaryVirnetXInc.isanInternetsecuritysoftwareandtechnologycompanyprimarilyintheUnitedStates.ThecompanyisheadquarteredinZephyrCoveNevada.,NYSE,REALESTATECONSTRUCTION,PATENTOWNERSLESSORS,29219800,71425000
VHI,ValhiInc,ValhiInc.engagesinthechemicalscomponentsandrealestatedevelopmentandmanagementbusinessesinAsiaPacificEuropeNorthAmericaandinternationally.,NYSE,LIFESCIENCES,INDUSTRIALINORGANICCHEMICALS,385732000,28279500
VHNA,VahannaTechEdgeAcquisitionICorp,None,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,263882000,20010000
VIA,ViaRenewablesInc,OnDecember42019ViacomInc.wasacquiredbyCBSCorporation.ThecompanyisheadquarteredinNewYorkNewYork.,NASDAQ,ENERGYTRANSPORTATION,ELECTRICOTHERSERVICESCOMBINED,268032000,3186200
VIAO,ViaOptronicsAg,VIAoptronicsAGthroughitssubsidiaryprovidesworldwidedisplaysolutions.ThecompanyisheadquarteredinNurembergGermany.,NYSE,MANUFACTURING,SEMICONDUCTORSRELATEDDEVICES,57601000,22653500
VIAV,ViaviSolutionsInc,ViaviSolutionsInc.providesnetworktestingmonitoringandassurancesolutionstocommunicationsserviceprovidersenterprisesnetworkequipmentmanufacturersgovernmentcivilmilitaryandavionicscustomersworldwide.ThecompanyisheadquarteredinSanJoseCalifornia.,NASDAQ,MANUFACTURING,SEMICONDUCTORSRELATEDDEVICES,2169990000,222449000
VICI,VICIPropertiesInc,VICIPropertiesisanexperientialrealestateinvestmenttrustthatownsoneofthelargestportfoliosofmarket-leadinggaminghospitalityandentertainmentdestinationsincludingtheworld-renownedCaesarsPalace.,NYSE,REALESTATECONSTRUCTION,REALESTATEINVESTMENTTRUSTS,31221821000,1004200000
VICR,VicorCorporation,VicorCorporationdesignsdevelopsmanufacturesandmarketsmodularpowercomponentsandpowersystemstoconvertelectricalpowerintheUnitedStatesEuropeAsiaPacificandinternationally.ThecompanyisheadquarteredinAndoverMassachusetts.,NASDAQ,MANUFACTURING,ELECTRONICCOMPONENTSNEC,2160675000,32469500
VIEW,ViewInc,ViewOperatingCorporationatechnologycompanydevelopsmanufacturesandsellssmartbuildingproducts.ThecompanyisheadquarteredinMilpitasCalifornia.,NASDAQ,MANUFACTURING,FLATGLASS,54471000,241234000
VIGL,VigilNeuroscienceInc,VigilNeuroscienceInc.abiotechnologycompanydiscoversanddevelopsnoveltherapiesthattakeadvantageofadvancesinthescienceandhumangeneticsofmicroglia.ThecompanyisheadquarteredinCambridgeMassachusetts.,NASDAQ,LIFESCIENCES,BIOLOGICALPRODUCTSNODISGNOSTICSUBSTANCES,355780000,35685100
VII,7GCHoldingsCoInc,None,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,113790000,5076800
VINC,VincerxPharmaInc,VincerxPharmaInc.aclinical-stagebiopharmaceuticalcompanyresearchesanddevelopsnewtherapiestoaddressunmetmedicalneedsforthetreatmentofcancer.ThecompanyisheadquarteredinPaloAltoCalifornia.,NASDAQ,REALESTATECONSTRUCTION,BLANKCHECKS,39198500,21245800
VINO,GauchoGroupHoldingsInc,GauchoGroupHoldingsInc.investsdevelopsandoperatesrealestateprojectsinArgentina.ThecompanyisheadquarteredinMiamiBeachFlorida.,NASDAQ,REALESTATECONSTRUCTION,LANDSUBDIVIDERSDEVELOPERSNOCEMETERIES,4363900,6592900
VINP,VinciPartnersInvestmentsLtd,VinciPartnersInvestmentsLtd.isanassetmanagementplatforminBrazil.ThecompanyisheadquarteredinRiodeJaneiroBrazil.,NASDAQ,FINANCE,INVESTMENTADVICE,440992000,40247500
VIOT,ViomiTechnologyADR,ViomiTechnologyCo.LtddevelopsandsellsInternetofThingsIoT-enabledsmarthomeproductsinthePeoplesRepublicofChina.ThecompanyisheadquarteredinGuangzhouChina.,NASDAQ,MANUFACTURING,HOUSEHOLDAPPLIANCES,63434000,69100000
